timestamp,buySellRatio,buyVol,sellVol
2026-05-10 09:20:00+00:00,0.5193,25.852,49.784
2026-05-10 09:25:00+00:00,0.971,18.99,19.558
2026-05-10 09:30:00+00:00,0.4379,12.535,28.628
2026-05-10 09:35:00+00:00,0.4661,28.394,60.923
2026-05-10 09:40:00+00:00,0.9962,53.276,53.477
2026-05-10 09:45:00+00:00,1.0552,33.22,31.482
2026-05-10 09:50:00+00:00,1.0258,21.93,21.378
2026-05-10 09:55:00+00:00,0.6806,25.512,37.486
2026-05-10 10:00:00+00:00,0.2837,40.891,144.118
2026-05-10 10:05:00+00:00,3.0998,545.128,175.86
2026-05-10 10:10:00+00:00,0.2285,72.074,315.398
2026-05-10 10:15:00+00:00,2.4218,330.987,136.668
2026-05-10 10:20:00+00:00,5.7796,407.35,70.481
2026-05-10 10:25:00+00:00,0.9485,18.746,19.764
2026-05-10 10:30:00+00:00,1.1076,40.132,36.232
2026-05-10 10:35:00+00:00,0.5821,10.639,18.276
2026-05-10 10:40:00+00:00,0.3487,16.207,46.473
2026-05-10 10:45:00+00:00,2.1029,37.547,17.855
2026-05-10 10:50:00+00:00,1.7099,102.351,59.857
2026-05-10 10:55:00+00:00,0.4856,32.454,66.837
2026-05-10 11:00:00+00:00,2.6791,508.779,189.904
2026-05-10 11:05:00+00:00,0.7392,43.234,58.489
2026-05-10 11:10:00+00:00,1.2234,68.969,56.376
2026-05-10 11:15:00+00:00,0.7195,41.953,58.312
2026-05-10 11:20:00+00:00,0.6228,85.626,137.477
2026-05-10 11:25:00+00:00,1.4199,59.197,41.691
2026-05-10 11:30:00+00:00,2.5907,75.269,29.053
2026-05-10 11:35:00+00:00,1.0371,35.869,34.587
2026-05-10 11:40:00+00:00,1.1237,48.243,42.931
2026-05-10 11:45:00+00:00,0.5519,25.646,46.468
2026-05-10 11:50:00+00:00,1.2826,72.153,56.257
2026-05-10 11:55:00+00:00,2.2793,76.178,33.422
2026-05-10 12:00:00+00:00,0.8213,42.949,52.294
2026-05-10 12:05:00+00:00,2.0897,31.304,14.98
2026-05-10 12:10:00+00:00,1.9391,47.766,24.633
2026-05-10 12:15:00+00:00,1.2864,38.414,29.862
2026-05-10 12:20:00+00:00,3.8318,61.949,16.167
2026-05-10 12:25:00+00:00,1.1673,93.343,79.967
2026-05-10 12:30:00+00:00,1.137,83.626,73.549
2026-05-10 12:35:00+00:00,0.6309,54.303,86.074
2026-05-10 12:40:00+00:00,0.4854,23.846,49.128
2026-05-10 12:45:00+00:00,1.2816,114.888,89.647
2026-05-10 12:50:00+00:00,0.7406,27.578,37.236
2026-05-10 12:55:00+00:00,0.654,34.875,53.324
2026-05-10 13:00:00+00:00,0.6504,38.856,59.744
2026-05-10 13:05:00+00:00,0.5792,32.93,56.859
2026-05-10 13:10:00+00:00,1.1221,53.409,47.598
2026-05-10 13:15:00+00:00,1.909,66.382,34.773
2026-05-10 13:20:00+00:00,1.516,116.267,76.692
2026-05-10 13:25:00+00:00,2.3698,187.919,79.299
2026-05-10 13:30:00+00:00,0.7677,74.953,97.637
2026-05-10 13:35:00+00:00,0.8329,55.759,66.946
2026-05-10 13:40:00+00:00,0.9795,49.593,50.633
2026-05-10 13:45:00+00:00,0.6776,25.722,37.958
2026-05-10 13:50:00+00:00,1.485,30.408,20.477
2026-05-10 13:55:00+00:00,0.9903,48.667,49.145
2026-05-10 14:00:00+00:00,1.9964,99.041,49.61
2026-05-10 14:05:00+00:00,0.3831,33.002,86.151
2026-05-10 14:10:00+00:00,0.4879,52.371,107.334
2026-05-10 14:15:00+00:00,0.5056,36.727,72.645
2026-05-10 14:20:00+00:00,0.6624,44.29,66.861
2026-05-10 14:25:00+00:00,0.7155,18.997,26.55
2026-05-10 14:30:00+00:00,1.158,69.84,60.313
2026-05-10 14:35:00+00:00,1.021,32.195,31.532
2026-05-10 14:40:00+00:00,0.3855,64.4,167.066
2026-05-10 14:45:00+00:00,0.3768,68.403,181.551
2026-05-10 14:50:00+00:00,5.1641,630.117,122.019
2026-05-10 14:55:00+00:00,0.5675,55.87,98.454
2026-05-10 15:00:00+00:00,1.2695,739.869,582.82
2026-05-10 15:05:00+00:00,0.3003,248.48,827.573
2026-05-10 15:10:00+00:00,1.6313,110.816,67.933
2026-05-10 15:15:00+00:00,0.5037,45.804,90.935
2026-05-10 15:20:00+00:00,0.4576,31.594,69.049
2026-05-10 15:25:00+00:00,0.5372,38.705,72.05
2026-05-10 15:30:00+00:00,1.8444,123.323,66.864
2026-05-10 15:35:00+00:00,1.6761,380.955,227.293
2026-05-10 15:40:00+00:00,1.0592,784.781,740.935
2026-05-10 15:45:00+00:00,1.7416,1999.656,1148.177
2026-05-10 15:50:00+00:00,1.3152,842.204,640.373
2026-05-10 15:55:00+00:00,1.3165,480.843,365.25
2026-05-10 16:00:00+00:00,1.5127,933.297,616.982
2026-05-10 16:05:00+00:00,1.1275,366.703,325.231
2026-05-10 16:10:00+00:00,1.1099,373.185,336.241
2026-05-10 16:15:00+00:00,0.578,212.551,367.712
2026-05-10 16:20:00+00:00,0.5487,198.151,361.153
2026-05-10 16:25:00+00:00,0.9346,303.287,324.494
2026-05-10 16:30:00+00:00,0.6461,164.896,255.236
2026-05-10 16:35:00+00:00,1.0486,129.16,123.173
2026-05-10 16:40:00+00:00,0.5702,86.687,152.025
2026-05-10 16:45:00+00:00,2.0922,140.284,67.052
2026-05-10 16:50:00+00:00,1.4707,182.629,124.179
2026-05-10 16:55:00+00:00,1.2279,101.107,82.341
2026-05-10 17:00:00+00:00,1.1158,112.663,100.967
2026-05-10 17:05:00+00:00,0.6876,127.401,185.279
2026-05-10 17:10:00+00:00,1.9105,246.326,128.932
2026-05-10 17:15:00+00:00,1.6006,145.035,90.615
2026-05-10 17:20:00+00:00,2.5331,362.728,143.195
2026-05-10 17:25:00+00:00,1.2451,85.493,68.666
2026-05-10 17:30:00+00:00,0.8649,83.003,95.969
2026-05-10 17:35:00+00:00,0.5593,53.699,96.017
2026-05-10 17:40:00+00:00,2.3626,75.028,31.756
2026-05-10 17:45:00+00:00,2.0821,224.42,107.787
2026-05-10 17:50:00+00:00,2.0656,1009.283,488.625
2026-05-10 17:55:00+00:00,0.5824,106.511,182.898
2026-05-10 18:00:00+00:00,1.2666,185.926,146.79
2026-05-10 18:05:00+00:00,0.6688,104.72,156.588
2026-05-10 18:10:00+00:00,1.8218,77.598,42.595
2026-05-10 18:15:00+00:00,0.9231,92.47,100.175
2026-05-10 18:20:00+00:00,1.1916,106.609,89.464
2026-05-10 18:25:00+00:00,0.4922,33.764,68.595
2026-05-10 18:30:00+00:00,1.6831,204.196,121.321
2026-05-10 18:35:00+00:00,0.3921,45.49,116.03
2026-05-10 18:40:00+00:00,0.4105,63.782,155.376
2026-05-10 18:45:00+00:00,1.9383,65.39,33.735
2026-05-10 18:50:00+00:00,0.73,92.592,126.837
2026-05-10 18:55:00+00:00,1.1843,48.143,40.652
2026-05-10 19:00:00+00:00,0.6224,199.431,320.402
2026-05-10 19:05:00+00:00,1.336,73.302,54.868
2026-05-10 19:10:00+00:00,2.6369,205.464,77.918
2026-05-10 19:15:00+00:00,2.2622,213.814,94.517
2026-05-10 19:20:00+00:00,3.176,225.685,71.059
2026-05-10 19:25:00+00:00,1.2768,78.154,61.211
2026-05-10 19:30:00+00:00,0.9458,53.523,56.592
2026-05-10 19:35:00+00:00,0.3802,29.903,78.657
2026-05-10 19:40:00+00:00,0.5883,32.772,55.706
2026-05-10 19:45:00+00:00,1.1447,44.76,39.102
2026-05-10 19:50:00+00:00,0.6839,39.418,57.636
2026-05-10 19:55:00+00:00,2.7126,151.122,55.711
2026-05-10 20:00:00+00:00,2.2155,119.362,53.877
2026-05-10 20:05:00+00:00,2.4448,120.058,49.107
2026-05-10 20:10:00+00:00,0.3698,214.532,580.132
2026-05-10 20:15:00+00:00,0.7708,437.754,567.932
2026-05-10 20:20:00+00:00,2.2744,399.604,175.7
2026-05-10 20:25:00+00:00,1.7755,106.46,59.961
2026-05-10 20:30:00+00:00,0.4299,297.803,692.688
2026-05-10 20:35:00+00:00,1.1015,214.165,194.422
2026-05-10 20:40:00+00:00,0.2492,213.243,855.668
2026-05-10 20:45:00+00:00,0.5042,1536.383,3047.35
2026-05-10 20:50:00+00:00,1.0077,1068.748,1060.537
2026-05-10 20:55:00+00:00,1.3695,505.453,369.076
2026-05-10 21:00:00+00:00,1.4648,844.777,576.738
2026-05-10 21:05:00+00:00,0.9525,158.395,166.289
2026-05-10 21:10:00+00:00,0.4123,226.555,549.45
2026-05-10 21:15:00+00:00,2.865,316.939,110.626
2026-05-10 21:20:00+00:00,0.3335,149.853,449.295
2026-05-10 21:25:00+00:00,1.1212,82.971,74.004
2026-05-10 21:30:00+00:00,1.0581,249.924,236.205
2026-05-10 21:35:00+00:00,0.8582,139.49,162.541
2026-05-10 21:40:00+00:00,1.464,103.497,70.694
2026-05-10 21:45:00+00:00,0.453,49.116,108.432
2026-05-10 21:50:00+00:00,0.5538,165.755,299.301
2026-05-10 21:55:00+00:00,1.2606,207.814,164.854
2026-05-10 22:00:00+00:00,1.0897,998.945,916.736
2026-05-10 22:05:00+00:00,3.5074,1470.853,419.353
2026-05-10 22:10:00+00:00,0.8864,654.346,738.174
2026-05-10 22:15:00+00:00,1.044,426.216,408.246
2026-05-10 22:20:00+00:00,1.8988,257.425,135.569
2026-05-10 22:25:00+00:00,1.6243,1363.87,839.649
2026-05-10 22:30:00+00:00,1.9783,2775.101,1402.803
2026-05-10 22:35:00+00:00,0.6986,545.437,780.756
2026-05-10 22:40:00+00:00,0.79,277.699,351.512
2026-05-10 22:45:00+00:00,0.9461,271.41,286.878
2026-05-10 22:50:00+00:00,1.2726,451.432,354.739
2026-05-10 22:55:00+00:00,1.2833,642.326,500.522
2026-05-10 23:00:00+00:00,1.5871,1922.531,1211.372
2026-05-10 23:05:00+00:00,0.8103,332.572,410.421
2026-05-10 23:10:00+00:00,1.0148,453.6,447.001
2026-05-10 23:15:00+00:00,0.7693,531.709,691.202
2026-05-10 23:20:00+00:00,0.6196,226.92,366.231
2026-05-10 23:25:00+00:00,0.5734,216.939,378.365
2026-05-10 23:30:00+00:00,0.8794,236.215,268.601
2026-05-10 23:35:00+00:00,1.0242,239.265,233.62
2026-05-10 23:40:00+00:00,1.0772,148.704,138.052
2026-05-10 23:45:00+00:00,0.5456,122.704,224.881
2026-05-10 23:50:00+00:00,0.3019,179.784,595.606
2026-05-10 23:55:00+00:00,0.8978,483.34,538.377
2026-05-11 00:00:00+00:00,0.6347,492.725,776.297
2026-05-11 00:05:00+00:00,0.8568,299.783,349.907
2026-05-11 00:10:00+00:00,0.9794,327.844,334.748
2026-05-11 00:15:00+00:00,0.3277,831.641,2537.932
2026-05-11 00:20:00+00:00,0.5861,955.919,1631.089
2026-05-11 00:25:00+00:00,0.8396,205.511,244.778
2026-05-11 00:30:00+00:00,1.8319,288.726,157.607
2026-05-11 00:35:00+00:00,1.8588,210.333,113.156
2026-05-11 00:40:00+00:00,1.0773,314.36,291.803
2026-05-11 00:45:00+00:00,1.2302,208.959,169.857
2026-05-11 00:50:00+00:00,1.2126,702.154,579.056
2026-05-11 00:55:00+00:00,1.2923,504.936,390.726
2026-05-11 01:00:00+00:00,1.353,415.349,306.985
2026-05-11 01:05:00+00:00,1.1839,281.53,237.807
2026-05-11 01:10:00+00:00,1.7354,386.429,222.669
2026-05-11 01:15:00+00:00,2.016,393.089,194.98
2026-05-11 01:20:00+00:00,0.8451,177.013,209.454
2026-05-11 01:25:00+00:00,0.8139,102.421,125.845
2026-05-11 01:30:00+00:00,1.48,221.9,149.928
2026-05-11 01:35:00+00:00,0.822,126.776,154.236
2026-05-11 01:40:00+00:00,1.768,137.809,77.946
2026-05-11 01:45:00+00:00,1.6488,423.438,256.811
2026-05-11 01:50:00+00:00,0.8148,84.631,103.871
2026-05-11 01:55:00+00:00,1.4844,108.147,72.857
2026-05-11 02:00:00+00:00,1.036,93.453,90.205
2026-05-11 02:05:00+00:00,0.7768,138.457,178.238
2026-05-11 02:10:00+00:00,1.3229,114.314,86.409
2026-05-11 02:15:00+00:00,0.7026,435.807,620.252
2026-05-11 02:20:00+00:00,0.7739,246.436,318.416
2026-05-11 02:25:00+00:00,1.2913,158.798,122.972
2026-05-11 02:30:00+00:00,0.8719,397.715,456.173
2026-05-11 02:35:00+00:00,0.9938,203.601,204.868
2026-05-11 02:40:00+00:00,0.8968,121.772,135.781
2026-05-11 02:45:00+00:00,0.897,103.389,115.257
2026-05-11 02:50:00+00:00,1.2721,95.023,74.697
2026-05-11 02:55:00+00:00,0.9377,90.214,96.206
2026-05-11 03:00:00+00:00,1.1245,303.482,269.878
2026-05-11 03:05:00+00:00,0.8664,518.118,598.046
2026-05-11 03:10:00+00:00,0.5283,1066.589,2018.773
2026-05-11 03:15:00+00:00,0.8961,854.719,953.855
2026-05-11 03:20:00+00:00,1.2888,667.598,518.01
2026-05-11 03:25:00+00:00,0.7057,385.115,545.732
2026-05-11 03:30:00+00:00,1.1845,357.194,301.548
2026-05-11 03:35:00+00:00,0.7082,313.359,442.498
2026-05-11 03:40:00+00:00,1.2018,273.335,227.436
2026-05-11 03:45:00+00:00,1.2675,221.364,174.653
2026-05-11 03:50:00+00:00,1.3724,165.113,120.306
2026-05-11 03:55:00+00:00,1.3569,121.38,89.453
2026-05-11 04:00:00+00:00,1.0672,216.867,203.203
2026-05-11 04:05:00+00:00,1.0432,139.986,134.186
2026-05-11 04:10:00+00:00,1.0143,122.155,120.438
2026-05-11 04:15:00+00:00,2.197,101.67,46.276
2026-05-11 04:20:00+00:00,2.0449,191.135,93.47
2026-05-11 04:25:00+00:00,0.798,124.565,156.101
2026-05-11 04:30:00+00:00,1.6868,214.935,127.425
2026-05-11 04:35:00+00:00,1.4674,160.127,109.126
2026-05-11 04:40:00+00:00,1.3548,90.385,66.714
2026-05-11 04:45:00+00:00,0.9847,112.929,114.685
2026-05-11 04:50:00+00:00,4.1371,214.328,51.806
2026-05-11 04:55:00+00:00,0.745,84.017,112.777
2026-05-11 05:00:00+00:00,1.3533,170.042,125.648
2026-05-11 05:05:00+00:00,1.4423,152.262,105.571
2026-05-11 05:10:00+00:00,1.435,63.844,44.49
2026-05-11 05:15:00+00:00,2.1828,97.583,44.705
2026-05-11 05:20:00+00:00,1.5408,126.724,82.247
2026-05-11 05:25:00+00:00,1.6142,193.636,119.956
2026-05-11 05:30:00+00:00,1.0559,114.922,108.843
2026-05-11 05:35:00+00:00,0.4571,105.742,231.313
2026-05-11 05:40:00+00:00,0.3951,108.052,273.49
2026-05-11 05:45:00+00:00,0.6564,86.273,131.439
2026-05-11 05:50:00+00:00,0.9551,105.618,110.586
2026-05-11 05:55:00+00:00,0.6605,64.722,97.987
2026-05-11 06:00:00+00:00,0.9725,71.488,73.507
2026-05-11 06:05:00+00:00,0.8552,85.156,99.573
2026-05-11 06:10:00+00:00,0.8835,191.797,217.091
2026-05-11 06:15:00+00:00,0.7286,61.502,84.412
2026-05-11 06:20:00+00:00,1.7792,112.124,63.019
2026-05-11 06:25:00+00:00,0.9587,226.57,236.329
2026-05-11 06:30:00+00:00,1.2733,133.734,105.033
2026-05-11 06:35:00+00:00,0.9678,76.184,78.717
2026-05-11 06:40:00+00:00,0.4836,66.342,137.185
2026-05-11 06:45:00+00:00,0.3636,64.982,178.707
2026-05-11 06:50:00+00:00,0.9688,63.735,65.79
2026-05-11 06:55:00+00:00,1.4391,50.046,34.776
2026-05-11 07:00:00+00:00,0.5616,73.92,131.626
2026-05-11 07:05:00+00:00,1.7518,358.974,204.912
2026-05-11 07:10:00+00:00,1.1169,69.714,62.416
2026-05-11 07:15:00+00:00,1.2501,110.981,88.775
2026-05-11 07:20:00+00:00,1.0789,77.065,71.43
2026-05-11 07:25:00+00:00,0.693,31.389,45.293
2026-05-11 07:30:00+00:00,0.2696,72.61,269.286
2026-05-11 07:35:00+00:00,1.3615,53.336,39.174
2026-05-11 07:40:00+00:00,1.3077,113.488,86.784
2026-05-11 07:45:00+00:00,1.7568,77.932,44.36
2026-05-11 07:50:00+00:00,3.1226,332.654,106.532
2026-05-11 07:55:00+00:00,0.9472,70.165,74.079
2026-05-11 08:00:00+00:00,0.6737,91.834,136.312
2026-05-11 08:05:00+00:00,1.16,148.17,127.737
2026-05-11 08:10:00+00:00,0.8952,106.427,118.884
2026-05-11 08:15:00+00:00,1.1823,115.595,97.772
2026-05-11 08:20:00+00:00,1.261,125.852,99.803
2026-05-11 08:25:00+00:00,1.0197,155.927,152.911
2026-05-11 08:30:00+00:00,1.0967,153.384,139.855
2026-05-11 08:35:00+00:00,1.84,133.587,72.602
2026-05-11 08:40:00+00:00,1.8851,116.359,61.727
2026-05-11 08:45:00+00:00,0.9215,90.416,98.121
2026-05-11 08:50:00+00:00,0.4226,38.497,91.093
2026-05-11 08:55:00+00:00,0.7744,71.253,92.007
2026-05-11 09:05:00+00:00,0.8845,145.253,164.225
2026-05-11 09:10:00+00:00,2.6855,167.448,62.352
2026-05-11 09:15:00+00:00,1.1136,95.154,85.451
2026-05-11 09:20:00+00:00,1.3491,60.892,45.134
2026-05-11 09:25:00+00:00,0.5673,38.012,67.001
2026-05-11 09:30:00+00:00,0.5617,40.477,72.061
2026-05-11 09:35:00+00:00,0.8217,44.858,54.591
2026-05-11 09:40:00+00:00,1.6478,83.599,50.734
2026-05-11 09:45:00+00:00,1.524,123.454,81.006
2026-05-11 09:50:00+00:00,0.5617,44.838,79.825
2026-05-11 09:55:00+00:00,0.965,67.804,70.263
2026-05-11 10:00:00+00:00,2.5235,257.022,101.852
2026-05-11 10:05:00+00:00,1.9098,206.689,108.223
2026-05-11 10:10:00+00:00,0.8357,174.212,208.465
2026-05-11 10:15:00+00:00,1.3571,245.943,181.233
2026-05-11 10:20:00+00:00,0.8548,74.691,87.38
2026-05-11 10:25:00+00:00,1.8122,254.921,140.668
2026-05-11 10:30:00+00:00,0.5931,121.85,205.452
2026-05-11 10:35:00+00:00,0.5765,113.071,196.131
2026-05-11 10:40:00+00:00,1.1571,90.0,77.781
2026-05-11 10:45:00+00:00,0.6484,67.898,104.716
2026-05-11 10:50:00+00:00,0.8045,40.437,50.265
2026-05-11 10:55:00+00:00,0.5283,106.396,201.377
2026-05-11 11:00:00+00:00,1.064,97.559,91.693
2026-05-11 11:05:00+00:00,1.1482,46.52,40.514
2026-05-11 11:10:00+00:00,0.8126,96.107,118.265
2026-05-11 11:15:00+00:00,2.0894,152.78,73.122
2026-05-11 11:20:00+00:00,2.0378,336.581,165.168
2026-05-11 11:25:00+00:00,0.5309,49.741,93.7
2026-05-11 11:30:00+00:00,1.4317,74.923,52.333
2026-05-11 11:35:00+00:00,0.9268,86.976,93.849
2026-05-11 11:40:00+00:00,1.6855,110.556,65.592
2026-05-11 11:45:00+00:00,1.4944,166.766,111.594
2026-05-11 11:50:00+00:00,1.795,195.25,108.777
2026-05-11 11:55:00+00:00,1.3283,175.363,132.022
2026-05-11 12:00:00+00:00,1.4789,348.897,235.918
2026-05-11 12:05:00+00:00,0.7311,137.725,188.375
2026-05-11 12:10:00+00:00,0.7034,120.633,171.499
2026-05-11 12:15:00+00:00,1.0121,285.075,281.653
2026-05-11 12:20:00+00:00,2.5084,574.372,228.981
2026-05-11 12:25:00+00:00,0.9534,213.989,224.443
2026-05-11 12:30:00+00:00,0.8372,272.484,325.456
2026-05-11 12:35:00+00:00,0.5296,93.233,176.042
2026-05-11 12:40:00+00:00,0.49,61.875,126.265
2026-05-11 12:45:00+00:00,0.6255,119.332,190.765
2026-05-11 12:50:00+00:00,0.7625,242.729,318.329
2026-05-11 12:55:00+00:00,0.9768,91.754,93.937
2026-05-11 13:00:00+00:00,1.3143,263.15,200.224
2026-05-11 13:05:00+00:00,0.9755,107.327,110.024
2026-05-11 13:10:00+00:00,0.7215,82.772,114.724
2026-05-11 13:15:00+00:00,0.8067,95.991,118.999
2026-05-11 13:20:00+00:00,0.5694,68.622,120.526
2026-05-11 13:25:00+00:00,0.4582,148.783,324.741
2026-05-11 13:30:00+00:00,0.5844,405.83,694.401
2026-05-11 13:35:00+00:00,0.7555,695.511,920.555
2026-05-11 13:40:00+00:00,1.0798,642.684,595.209
2026-05-11 13:45:00+00:00,0.8777,321.979,366.84
2026-05-11 13:50:00+00:00,0.7635,245.018,320.904
2026-05-11 13:55:00+00:00,1.5838,229.54,144.927
2026-05-11 14:00:00+00:00,1.389,306.773,220.864
2026-05-11 14:05:00+00:00,0.5486,250.73,457.032
2026-05-11 14:10:00+00:00,0.6713,146.803,218.685
2026-05-11 14:15:00+00:00,1.0567,109.14,103.281
2026-05-11 14:20:00+00:00,0.598,216.388,361.873
2026-05-11 14:25:00+00:00,0.6858,353.45,515.414
2026-05-11 14:30:00+00:00,0.8245,1473.131,1786.767
2026-05-11 14:35:00+00:00,1.3038,567.663,435.399
2026-05-11 14:40:00+00:00,0.8282,254.112,306.837
2026-05-11 14:45:00+00:00,0.6379,212.08,332.471
2026-05-11 14:50:00+00:00,1.309,513.066,391.948
2026-05-11 14:55:00+00:00,1.3246,366.378,276.585
2026-05-11 15:00:00+00:00,0.7785,191.045,245.411
2026-05-11 15:05:00+00:00,0.8169,94.775,116.023
2026-05-11 15:10:00+00:00,1.1866,337.657,284.553
2026-05-11 15:15:00+00:00,0.7257,149.266,205.674
2026-05-11 15:20:00+00:00,1.1888,122.028,102.65
2026-05-11 15:25:00+00:00,1.2058,1119.825,928.716
2026-05-11 15:30:00+00:00,0.9342,499.273,534.416
2026-05-11 15:35:00+00:00,1.1786,225.456,191.297
2026-05-11 15:40:00+00:00,0.7628,140.991,184.826
2026-05-11 15:45:00+00:00,0.7491,107.427,143.407
2026-05-11 15:50:00+00:00,1.3765,170.772,124.059
2026-05-11 15:55:00+00:00,1.6786,357.018,212.693
2026-05-11 16:00:00+00:00,0.6632,180.001,271.432
2026-05-11 16:05:00+00:00,1.4251,640.907,449.712
2026-05-11 16:10:00+00:00,0.8947,1059.515,1184.204
2026-05-11 16:15:00+00:00,0.7476,481.761,644.371
2026-05-11 16:20:00+00:00,1.0386,443.55,427.081
2026-05-11 16:25:00+00:00,0.4612,199.02,431.488
2026-05-11 16:30:00+00:00,0.838,393.204,469.221
2026-05-11 16:35:00+00:00,0.5926,232.188,391.786
2026-05-11 16:40:00+00:00,0.659,598.414,908.102
2026-05-11 16:45:00+00:00,0.9426,217.328,230.556
2026-05-11 16:50:00+00:00,1.0503,210.936,200.837
2026-05-11 16:55:00+00:00,0.9167,131.116,143.024
2026-05-11 17:00:00+00:00,0.8137,381.805,469.241
2026-05-11 17:05:00+00:00,0.8027,235.377,293.215
2026-05-11 17:10:00+00:00,2.1805,272.549,124.994
2026-05-11 17:15:00+00:00,1.1486,245.041,213.336
2026-05-11 17:20:00+00:00,1.0623,101.859,95.889
2026-05-11 17:25:00+00:00,1.1071,62.433,56.394
2026-05-11 17:30:00+00:00,1.4169,89.382,63.081
2026-05-11 17:35:00+00:00,1.3964,489.148,350.282
2026-05-11 17:40:00+00:00,1.2644,697.406,551.559
2026-05-11 17:45:00+00:00,1.0789,562.547,521.419
2026-05-11 17:50:00+00:00,0.5009,175.625,350.602
2026-05-11 17:55:00+00:00,0.569,128.728,226.25
2026-05-11 18:00:00+00:00,0.6867,159.18,231.791
2026-05-11 18:05:00+00:00,0.9819,357.603,364.204
2026-05-11 18:10:00+00:00,0.8663,216.359,249.738
2026-05-11 18:15:00+00:00,0.4345,162.942,375.026
2026-05-11 18:20:00+00:00,0.7563,147.123,194.54
2026-05-11 18:25:00+00:00,0.9546,183.517,192.254
2026-05-11 18:30:00+00:00,0.8796,315.898,359.158
2026-05-11 18:35:00+00:00,0.7023,111.174,158.31
2026-05-11 18:40:00+00:00,0.573,71.981,125.614
2026-05-11 18:45:00+00:00,0.7442,164.578,221.155
2026-05-11 18:50:00+00:00,0.5695,98.136,172.321
2026-05-11 18:55:00+00:00,0.5628,157.765,280.299
2026-05-11 19:00:00+00:00,0.9877,405.196,410.232
2026-05-11 19:05:00+00:00,1.632,165.551,101.443
2026-05-11 19:10:00+00:00,0.8155,66.89,82.02
2026-05-11 19:15:00+00:00,0.7331,61.669,84.124
2026-05-11 19:20:00+00:00,2.8725,791.566,275.566
2026-05-11 19:25:00+00:00,0.4121,201.169,488.125
2026-05-11 19:30:00+00:00,0.9511,108.322,113.893
2026-05-11 19:35:00+00:00,2.3244,216.592,93.18
2026-05-11 19:40:00+00:00,2.0403,401.876,196.973
2026-05-11 19:45:00+00:00,1.6391,206.757,126.137
2026-05-11 19:50:00+00:00,1.0805,71.749,66.405
2026-05-11 19:55:00+00:00,0.6178,109.986,178.027
2026-05-11 20:00:00+00:00,2.2051,462.834,209.89
2026-05-11 20:05:00+00:00,0.9607,150.596,156.755
2026-05-11 20:10:00+00:00,0.6204,214.138,345.171
2026-05-11 20:15:00+00:00,1.0667,56.688,53.144
2026-05-11 20:20:00+00:00,1.2269,71.635,58.388
2026-05-11 20:25:00+00:00,0.8445,40.566,48.035
2026-05-11 20:30:00+00:00,0.9276,59.047,63.658
2026-05-11 20:35:00+00:00,1.2667,63.067,49.789
2026-05-11 20:40:00+00:00,0.7945,118.06,148.6
2026-05-11 20:45:00+00:00,3.5902,172.307,47.994
2026-05-11 20:50:00+00:00,0.5116,56.81,111.052
2026-05-11 20:55:00+00:00,0.8325,36.25,43.541
2026-05-11 21:00:00+00:00,1.0863,40.43,37.217
2026-05-11 21:05:00+00:00,0.3511,36.234,103.196
2026-05-11 21:10:00+00:00,0.9729,203.872,209.553
2026-05-11 21:15:00+00:00,1.7868,76.965,43.074
2026-05-11 21:20:00+00:00,0.6011,75.319,125.303
2026-05-11 21:25:00+00:00,0.707,55.156,78.018
2026-05-11 21:30:00+00:00,1.2546,121.075,96.506
2026-05-11 21:35:00+00:00,3.4033,168.396,49.48
2026-05-11 21:40:00+00:00,1.4368,85.838,59.744
2026-05-11 21:45:00+00:00,0.7374,42.258,57.307
2026-05-11 21:50:00+00:00,1.5838,73.966,46.702
2026-05-11 21:55:00+00:00,1.1862,115.045,96.984
2026-05-11 22:00:00+00:00,1.517,273.808,180.497
2026-05-11 22:05:00+00:00,0.5525,40.848,73.937
2026-05-11 22:10:00+00:00,0.6445,48.602,75.41
2026-05-11 22:15:00+00:00,2.9921,133.159,44.503
2026-05-11 22:20:00+00:00,0.9821,90.649,92.297
2026-05-11 22:25:00+00:00,0.3364,80.043,237.963
2026-05-11 22:30:00+00:00,1.8543,112.202,60.509
2026-05-11 22:35:00+00:00,2.4885,108.369,43.548
2026-05-11 22:40:00+00:00,0.4033,41.312,102.433
2026-05-11 22:45:00+00:00,1.1472,61.773,53.845
2026-05-11 22:50:00+00:00,1.1551,88.4,76.532
2026-05-11 22:55:00+00:00,0.6794,42.509,62.567
2026-05-11 23:00:00+00:00,0.7181,72.449,100.885
2026-05-11 23:05:00+00:00,0.3462,39.235,113.337
2026-05-11 23:10:00+00:00,1.0049,61.839,61.538
2026-05-11 23:15:00+00:00,0.3305,33.695,101.944
2026-05-11 23:20:00+00:00,0.9114,55.46,60.851
2026-05-11 23:25:00+00:00,0.5356,139.327,260.11
2026-05-11 23:30:00+00:00,1.9395,99.094,51.092
2026-05-11 23:35:00+00:00,1.5536,54.612,35.152
2026-05-11 23:40:00+00:00,1.9802,155.113,78.332
2026-05-11 23:45:00+00:00,0.838,44.006,52.512
2026-05-11 23:50:00+00:00,0.5675,34.185,60.239
2026-05-11 23:55:00+00:00,0.6985,39.492,56.536
2026-05-12 00:00:00+00:00,1.5983,286.098,179.005
2026-05-12 00:05:00+00:00,1.247,95.699,76.745
2026-05-12 00:10:00+00:00,0.6103,88.614,145.203
